scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition,ablation_id,topk,h_critical,risk_score
stonehenge,risk_aware_topk_v0,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000333671021508,official GSplatLoader.query_distance safety h value; not meters,0.8350880412070852,0.7842408858824762,0.1293307006563698,0.1293307006563698,364,364,0.0600342807759131,0.0682326691225171,0.9972527472527472,0.0787318360028036,0.1182200834155082,291.63461538461536,300.0,0,28.128569474443797,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007767635397613,official GSplatLoader.query_distance safety h value; not meters,0.2463776721769021,0.7842169948283072,0.5910034371609432,0.5910034371609432,123,123,0.0623962064160079,0.0756283815950155,1.0,0.090829424030049,0.1130848228931427,300.0,300.0,0,9.80772727355361,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00107227335684,official GSplatLoader.query_distance safety h value; not meters,0.2492455157765304,0.7840673094735207,0.5886420485202765,0.5886420485202765,115,115,0.0604074199076579,0.0654411789029836,0.991304347826087,0.0790800076220439,0.1164115145802497,300.0,300.0,0,8.955544555559754,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005725261289626,official GSplatLoader.query_distance safety h value; not meters,0.2507397534825217,0.7840023050097159,0.5874217603218509,0.5874217603218509,128,128,0.0597385825967649,0.070423939358443,0.984375,0.080190426558056,0.1161310374736785,300.0,300.0,0,9.874457746744156,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001028063124977,official GSplatLoader.query_distance safety h value; not meters,0.048988903250815,0.7841134052928949,0.7457005495433341,0.7457005495433341,39,39,0.0671413250936147,0.0841802833601832,0.9487179487179488,0.0934398496231265,0.1200235858559608,300.0,300.0,0,3.2989477198570967,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004922648658975,official GSplatLoader.query_distance safety h value; not meters,0.991446698648178,0.7842443635063541,0.0067078783745377,0.000669316177895,447,465,0.0592822837653339,0.069452765583992,0.7182795698924731,0.0415409137788689,0.1091944798827171,285.7978494623656,300.0,0,35.63489451818168,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006928707007318,official GSplatLoader.query_distance safety h value; not meters,0.9912523863845818,0.7842110507680883,0.0068599752650602,0.0003384072316229,393,411,0.0602612785378656,0.0676096882671117,0.5888077858880778,0.0280540672870803,0.1033530384302139,283.47688564476886,300.0,0,31.932966724038124,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007741636363789,official GSplatLoader.query_distance safety h value; not meters,0.991600749915772,0.7840603005550516,0.0065855185454769,0.0006789314082256,386,405,0.0602440263892029,0.0672095723450183,0.5901234567901235,0.0249675163272211,0.0994569584727287,287.3259259259259,300.0,0,31.49432365782559,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511263877153,official GSplatLoader.query_distance safety h value; not meters,0.8150653529295269,0.784,0.1449887633032509,0.1449887633032509,325,325,0.0606753554023229,0.0696503318846225,0.9046153846153846,0.0250667633761247,0.0749241113662719,271.88,300.0,0,25.37533096037805,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069268660619,official GSplatLoader.query_distance safety h value; not meters,0.1968796597697758,0.7840896733951637,0.6297183652681292,0.6297183652681292,114,114,0.0580721292481349,0.0685688802041113,0.9824561403508772,0.0670824688975922,0.1060621589422226,265.4824561403509,300.0,0,8.63878028653562,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136954512447,official GSplatLoader.query_distance safety h value; not meters,0.1934797681436198,0.7842325773112758,0.6324994400824168,0.6324994400824168,104,104,0.0591250139718445,0.0694164888933301,0.9903846153846154,0.0654580551960792,0.0872726961970329,295.7980769230769,300.0,0,8.002266086637974,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008008611621335,official GSplatLoader.query_distance safety h value; not meters,0.2279667645652707,0.7842277798056816,0.6054499101611748,0.6054499101611748,123,123,0.0595808585242527,0.0691406186670064,0.991869918699187,0.0658127995912076,0.0878601148724556,316.0487804878049,423.6999999999997,0,9.47533195093274,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000838583218865,official GSplatLoader.query_distance safety h value; not meters,0.8193102408257446,0.784082025527739,0.1416755923654695,0.1416755923654695,357,357,0.059783096787851,0.0676995370537042,0.9523809523809524,0.0392360171104508,0.0786383375525474,261.7422969187675,300.0,0,27.50957165285945,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147258147597,official GSplatLoader.query_distance safety h value; not meters,0.2914676794410977,0.7840002568014284,0.5554895212702914,0.5554895212702914,170,170,0.0603894368471468,0.0659075235947966,0.9588235294117649,0.0646291917576141,0.0978931784629821,301.1058823529412,300.0,0,13.175102777779102,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000538584194146,official GSplatLoader.query_distance safety h value; not meters,0.5703917731442243,0.7840974736682284,0.3368547253447009,0.3368547253447009,243,243,0.0586558295099578,0.0656476700678467,0.9218106995884774,0.0575189287863858,0.1121609956026077,278.77366255144034,300.0,0,18.34007844887674,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008742103818804,official GSplatLoader.query_distance safety h value; not meters,0.5912355490192335,0.7842369518727405,0.3205681870710906,0.3205681870710906,225,225,0.0581419517679346,0.0653321150690317,0.8933333333333333,0.0475596597873064,0.0873895213007927,285.0,300.0,0,16.89011633209884,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,8,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000632053008303,official GSplatLoader.query_distance safety h value; not meters,0.8225472634165214,0.7842225786662452,0.1391624426748774,0.1391624426748774,331,331,0.05757038133202,0.0653973734006285,0.9274924471299094,0.0476610654987469,0.0833826139569282,281.1691842900302,300.0,0,24.61741516366601,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,9,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011710342951118,official GSplatLoader.query_distance safety h value; not meters,0.7953131477692318,0.7840745608661205,0.1604897537779081,0.1604897537779081,303,303,0.0591523171811312,0.0683665117248892,0.9075907590759076,0.0467731865117109,0.0901410728693008,292.87458745874585,300.0,0,23.028328847140077,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,10,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005090702325105,official GSplatLoader.query_distance safety h value; not meters,0.6669697127637195,0.7840010261711613,0.2610960869393204,0.2610960869393204,264,264,0.060475497732334,0.0672930246219039,0.9772727272727272,0.0688504697417293,0.1173029467463493,297.1363636363636,300.0,0,20.45867770910263,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004690237401518,official GSplatLoader.query_distance safety h value; not meters,0.8285143846501591,0.7841053949339123,0.1344627961493719,0.1344627961493719,346,346,0.0598290937904247,0.0670645711943507,0.9942196531791908,0.0742717042981251,0.1162731051445007,296.0086705202312,300.0,0,26.54327441379428,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0003336713125463,official GSplatLoader.query_distance safety h value; not meters,0.8350879878878951,0.7842408858824762,0.1293307424714588,0.1293307424714588,364,364,0.0606561637493771,0.0690343515016138,0.9972527472527472,0.0787317896004239,0.1182200387120246,291.63461538461536,300.0,0,28.28592515923083,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007767583010718,official GSplatLoader.query_distance safety h value; not meters,0.2463763841831632,0.7842169948283072,0.5910044472275224,0.5910044472275224,123,123,0.0623062614018355,0.0770625898614525,1.0,0.090829478001328,0.1130864024162292,300.0,300.0,0,9.74642845056951,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010722627630457,official GSplatLoader.query_distance safety h value; not meters,0.2492455503902754,0.7840673094735207,0.5886420213807706,0.5886420213807706,115,115,0.0597428207812101,0.0656922472640872,0.991304347826087,0.0790800540377877,0.1164115518331527,300.0,300.0,0,8.88723479770124,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005723299691453,official GSplatLoader.query_distance safety h value; not meters,0.250731964631129,0.7840023050097159,0.5874278667992962,0.5874278667992962,128,128,0.0591056220291648,0.0693318751640617,0.984375,0.0801866902752088,0.1161199659109115,300.0,300.0,0,9.751528818160295,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010280613787472,official GSplatLoader.query_distance safety h value; not meters,0.0489889276464568,0.7841134052928949,0.7457005304143843,0.7457005304143843,39,39,0.0658505504043438,0.0821052730083465,0.9487179487179488,0.0934398647329149,0.120023563504219,300.0,300.0,0,3.231743093580008,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004922600928694,official GSplatLoader.query_distance safety h value; not meters,0.9914441860379708,0.7842443635063541,0.0067098488749302,0.0006638409938945,447,465,0.0591909595795216,0.0696356974542141,0.7204301075268817,0.0415418279947119,0.1091944500803947,285.7913978494624,300.0,0,35.45725517719984,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006928707007318,official GSplatLoader.query_distance safety h value; not meters,0.9912522723723522,0.7842110507680883,0.0068600646747107,0.0003382639139778,393,411,0.0609621186887985,0.0687335086986422,0.5888077858880778,0.0280540748928063,0.1033530384302139,283.4793187347932,300.0,0,32.303459245711565,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007741643348708,official GSplatLoader.query_distance safety h value; not meters,0.991596986597686,0.7840603005550516,0.0065884692137864,0.0006881405842,386,405,0.0600602645335006,0.0673600450158119,0.5901234567901235,0.0249691229745135,0.0994568765163421,287.3333333333333,300.0,0,31.38060856424272,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,F_topk300_h0006_activefreq,300,0.0006,risk_v0_active_frequency
stonehenge,risk_aware_topk_v0,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511263877153,official GSplatLoader.query_distance safety h value; not meters,0.8150653529298774,0.784,0.1449887633029761,0.1449887633029761,325,325,0.0622042034394466,0.0726011373102664,0.9046153846153846,0.0250667647638613,0.0749241039156913,271.87384615384616,300.0,0,26.193817736580968,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069268660619,official GSplatLoader.query_distance safety h value; not meters,0.1968796596768365,0.7840896733951637,0.6297183653410019,0.6297183653410019,114,114,0.0584390525166925,0.0651552877388894,0.9824561403508772,0.0670824779994582,0.106062151491642,265.4824561403509,300.0,0,8.738659672439098,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136940542608,official GSplatLoader.query_distance safety h value; not meters,0.1934797679662673,0.7842325773112758,0.6324994402215024,0.6324994402215024,104,104,0.0584148046059104,0.0662916467525064,0.9903846153846154,0.0654580472798373,0.0872726887464523,295.7980769230769,300.0,0,7.953992377966642,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008017164655029,official GSplatLoader.query_distance safety h value; not meters,0.228015188601515,0.7842277798056816,0.6054119346867417,0.6054119346867417,123,123,0.0603929478372257,0.0700795784592628,0.991869918699187,0.0658101431260688,0.0879758298397064,316.0487804878049,423.6999999999997,0,9.664059007540343,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008385834516957,official GSplatLoader.query_distance safety h value; not meters,0.8193102028248116,0.784082025527739,0.141675622161318,0.141675622161318,357,357,0.0598842985823708,0.0667472150176763,0.9523809523809524,0.0392360190949268,0.0786383152008056,261.7422969187675,300.0,0,27.73444944992661,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147258147597,official GSplatLoader.query_distance safety h value; not meters,0.2914679753721048,0.7840002568014284,0.5554892892603058,0.5554892892603058,170,170,0.0619405666366219,0.0661281045526266,0.9588235294117649,0.0646292407122284,0.0978931337594986,301.1058823529412,300.0,0,13.62924692966044,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005385846598073,official GSplatLoader.query_distance safety h value; not meters,0.5703917921110827,0.7840974736682284,0.3368547104728351,0.3368547104728351,243,243,0.0603587271055444,0.0675670260563492,0.9218106995884774,0.0575189222918211,0.1121610030531883,278.7695473251029,300.0,0,19.02999411895871,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008742104982957,official GSplatLoader.query_distance safety h value; not meters,0.5912355926870311,0.7842369518727405,0.3205681528251901,0.3205681528251901,225,225,0.0595878998521301,0.0665105853229761,0.8933333333333333,0.0475596609228089,0.0873894318938255,285.00444444444446,300.0,0,17.453535506501794,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,8,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000632053357549,official GSplatLoader.query_distance safety h value; not meters,0.8225472634165214,0.7842225786662452,0.1391624426748774,0.1391624426748774,331,331,0.0592053157482802,0.0665513221174478,0.9274924471299094,0.0476610488671683,0.08338263630867,281.17220543806644,300.0,0,25.588729478418827,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,9,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011710411636158,official GSplatLoader.query_distance safety h value; not meters,0.7953132047250254,0.7840745608661205,0.1604897091203192,0.1604897091203192,303,303,0.0605021656518525,0.0702546512708068,0.9075907590759076,0.0467731409386887,0.0901410728693008,292.87458745874585,300.0,0,23.825256746262312,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,10,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005337460897862,official GSplatLoader.query_distance safety h value; not meters,0.6659025087419923,0.7840010261711613,0.2619327759874886,0.2619327759874886,262,262,0.0615116770784477,0.0696126198396086,0.9770992366412212,0.0684923229626305,0.1166439801454544,297.1145038167939,300.0,0,20.77334731258452,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004690193163696,official GSplatLoader.query_distance safety h value; not meters,0.8293975845057411,0.7841053949339123,0.1337702743778052,0.1337702743778052,347,347,0.061308007290109,0.0701275147497653,0.9942363112391932,0.0744192774884003,0.1168820112943649,296.02017291066284,300.0,0,27.531243471428752,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000333671370754,official GSplatLoader.query_distance safety h value; not meters,0.8350880461267556,0.7842408858824762,0.1293306967981632,0.1293306967981632,364,364,0.0608864678172292,0.0687237652018666,0.9972527472527472,0.0787318258401298,0.1182201132178306,291.63461538461536,300.0,0,28.686251502484083,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007767630741,official GSplatLoader.query_distance safety h value; not meters,0.2463770309602919,0.7842169948283072,0.5910039400139062,0.5910039400139062,123,123,0.0628644007038537,0.0762759387493133,1.0,0.0908294636907616,0.1130854859948158,300.0,300.0,0,9.955416152253749,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010722823208197,official GSplatLoader.query_distance safety h value; not meters,0.2492454454145699,0.7840673094735207,0.5886421036887896,0.5886421036887896,115,115,0.0604259544740552,0.0653066053986549,0.991304347826087,0.0790799659425716,0.116411454975605,300.0,300.0,0,9.026401529088616,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005726523231714,official GSplatLoader.query_distance safety h value; not meters,0.2507353813198198,0.7840023050097159,0.5874251881074871,0.5874251881074871,128,128,0.060250457827351,0.0701843595132231,0.984375,0.0801833030430097,0.1161140874028205,300.0,300.0,0,10.024260524660347,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010280637070536,official GSplatLoader.query_distance safety h value; not meters,0.0489888411906354,0.7841134052928949,0.7457005982055529,0.7457005982055529,39,39,0.0662467480661013,0.0825202327221632,0.9487179487179488,0.0934398331656892,0.1200234293937683,300.0,300.0,0,3.277045229449868,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000492031336762,official GSplatLoader.query_distance safety h value; not meters,0.9912266673919716,0.7842443635063541,0.0068804366470128,0.0001787536557415,446,464,0.0598810011609296,0.0698766825720667,0.6896551724137931,0.0414557186579084,0.1091944798827171,285.7801724137931,300.0,0,36.14414083212614,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006928765214979,official GSplatLoader.query_distance safety h value; not meters,0.9912907694503736,0.7842110507680883,0.006829874840704,0.0004098824405485,393,411,0.0608762851089166,0.0686204759404063,0.583941605839416,0.0280394905754011,0.1033527255058288,283.4744525547445,300.0,0,32.48490831628442,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
stonehenge,risk_aware_topk_v0,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007741648005321,official GSplatLoader.query_distance safety h value; not meters,0.9913526257043362,0.7840603005550516,0.0067800628892701,0.0005121778502282,386,404,0.0600251895606075,0.0670879556797444,0.5717821782178217,0.0248337046372237,0.0994569137692451,286.71534653465346,300.0,0,31.54231978580356,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,G_topk300_h0006_geometry,300,0.0006,risk_v1_geometry
