scene,method,trial,step,x,y,z,goal_x,goal_y,goal_z,start_x,start_y,start_z
stonehenge,safer_splat_filter,0,165,0.006106150336563587,-0.03054451197385788,0.05109325423836708,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,166,0.0036833942867815495,-0.030357740819454193,0.050925783812999725,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,167,0.001252913847565651,-0.030182840302586555,0.0507613942027092,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,168,-0.0011845182161778212,-0.030020957812666893,0.05060186982154846,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,169,-0.00362820690497756,-0.02987297810614109,0.05044878274202347,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,170,-0.006077526602894068,-0.029739534482359886,0.05030348151922226,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,171,-0.008531914092600346,-0.029621023684740067,0.05016709864139557,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,172,-0.010990862734615803,-0.02951761893928051,0.05004056170582771,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,173,-0.013453916646540165,-0.029429292306303978,0.049924589693546295,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,174,-0.015920665115118027,-0.02935582771897316,0.0498197078704834,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,175,-0.01839073933660984,-0.029296843335032463,0.04972625523805618,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,176,-0.02086380496621132,-0.029251810163259506,0.04964440315961838,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,177,-0.023339563980698586,-0.02922006882727146,0.04957415908575058,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,178,-0.025817746296525,-0.029200855642557144,0.049515385180711746,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,179,-0.028298111632466316,-0.02919331192970276,0.04946780949831009,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,180,-0.03078044019639492,-0.029196511954069138,0.04943104833364487,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,181,-0.033264536410570145,-0.029209475964307785,0.04940461739897728,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,182,-0.035750217735767365,-0.02923118695616722,0.049387942999601364,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,183,-0.03823477402329445,-0.029260899871587753,0.04938168823719025,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,184,-0.04071220010519028,-0.029298270121216774,0.04938827455043793,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,185,-0.04317845404148102,-0.0293427724391222,0.04940921813249588,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,186,-0.04563098028302193,-0.029393745586276054,0.04944529011845589,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,187,-0.04806835949420929,-0.02945042960345745,0.049496643245220184,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,188,-0.050490036606788635,-0.02951199747622013,0.049562931060791016,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,189,-0.05289612337946892,-0.029577575623989105,0.0496433861553669,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,190,-0.05528723821043968,-0.029646269977092743,0.04973689839243889,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,191,-0.05766439437866211,-0.029717177152633667,0.04984207823872566,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,192,-0.06002892181277275,-0.02978939563035965,0.049957290291786194,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,193,-0.06238239258527756,-0.029862040653824806,0.05008070543408394,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,194,-0.0647265762090683,-0.029934242367744446,0.050210315734148026,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,195,-0.06706342101097107,-0.030005156993865967,0.05034396052360535,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,196,-0.06939500570297241,-0.03007396310567856,0.05047933757305145,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,197,-0.07172353565692902,-0.030139857903122902,0.05061400309205055,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,198,-0.07405101507902145,-0.030202392488718033,0.050745151937007904,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,199,-0.07637942582368851,-0.030260851606726646,0.050870541483163834,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,200,-0.07871004939079285,-0.030313560739159584,0.05098763853311539,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,201,-0.08104372769594193,-0.030360311269760132,0.051095373928546906,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,202,-0.08337785303592682,-0.030395731329917908,0.05119093507528305,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,203,-0.08570851385593414,-0.0304196085780859,0.05127732828259468,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,204,-0.08803341537714005,-0.03043205849826336,0.05135675147175789,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,205,-0.09035151451826096,-0.030433477833867073,0.05143071711063385,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,206,-0.09266272932291031,-0.030424490571022034,0.051500141620635986,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,207,-0.09496773034334183,-0.030405914410948753,0.051565419882535934,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,208,-0.0972677618265152,-0.030378730967640877,0.05162648856639862,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,209,-0.09956450760364532,-0.030344057828187943,0.05168285220861435,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,210,-0.1018565446138382,-0.03030010126531124,0.05173325911164284,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,211,-0.1041441485285759,-0.030247939750552177,0.051778584718704224,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,212,-0.10642847418785095,-0.03018893115222454,0.05181898549199104,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,213,-0.10871128737926483,-0.030124643817543983,0.05185401812195778,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,214,-0.11099479347467422,-0.030056796967983246,0.05188273265957832,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,215,-0.1132814884185791,-0.029987215995788574,0.05190373584628105,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,216,-0.11556704342365265,-0.029922040179371834,0.05191393196582794,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,217,-0.11784647405147552,-0.02986118756234646,0.05191811919212341,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,218,-0.12011673301458359,-0.029804617166519165,0.05192000791430473,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,219,-0.1223762184381485,-0.02975231036543846,0.051922399550676346,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,220,-0.12462444603443146,-0.029704267159104347,0.05192731320858002,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,221,-0.1268617808818817,-0.02966049499809742,0.051936086267232895,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,222,-0.12908940017223358,-0.029621997848153114,0.05195045843720436,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,223,-0.13130846619606018,-0.029588622972369194,0.051970742642879486,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,224,-0.13352075219154358,-0.029560215771198273,0.05199655890464783,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,225,-0.13572852313518524,-0.02953663095831871,0.0520269051194191,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,226,-0.13793440163135529,-0.02951774001121521,0.05206022039055824,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,227,-0.14014124870300293,-0.029503438621759415,0.052094459533691406,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,228,-0.14235146343708038,-0.029493091627955437,0.05212721973657608,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,229,-0.14456763863563538,-0.02948674000799656,0.05215638875961304,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,230,-0.14678974449634552,-0.02948349341750145,0.05217918008565903,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,231,-0.14901915192604065,-0.029483282938599586,0.052194926887750626,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,232,-0.1512576937675476,-0.029486138373613358,0.05220232158899307,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,233,-0.1535075306892395,-0.02949218638241291,0.052199460566043854,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,234,-0.15576860308647156,-0.029499763622879982,0.052185263484716415,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,235,-0.15804076194763184,-0.029508747160434723,0.052160587161779404,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,236,-0.16032427549362183,-0.029519151896238327,0.052125826478004456,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,237,-0.1626196652650833,-0.029531119391322136,0.05208092927932739,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,238,-0.16492776572704315,-0.02954493649303913,0.05202530696988106,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,239,-0.16724973917007446,-0.029561085626482964,0.05195757746696472,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,240,-0.1695871651172638,-0.02958030253648758,0.0518752783536911,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,241,-0.17193058133125305,-0.029606694355607033,0.05178346112370491,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,242,-0.1742720752954483,-0.029641879722476006,0.05168919265270233,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,243,-0.17660655081272125,-0.029686519876122475,0.05159783363342285,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,244,-0.17893093824386597,-0.029740571975708008,0.05151337757706642,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,245,-0.18124361336231232,-0.029803479090332985,0.051438722759485245,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,246,-0.18354319036006927,-0.02987312711775303,0.05137532204389572,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,247,-0.18582454323768616,-0.029943889006972313,0.05132332816720009,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,248,-0.1880863457918167,-0.03001527115702629,0.05128498375415802,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,249,-0.1903282105922699,-0.0300866961479187,0.051261793822050095,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,250,-0.1925504505634308,-0.03015754371881485,0.05125465989112854,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,251,-0.19475385546684265,-0.030227182433009148,0.05126397684216499,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,252,-0.19693954288959503,-0.030294988304376602,0.05128971114754677,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,253,-0.19910889863967896,-0.030360357835888863,0.05133147910237312,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,254,-0.20126347243785858,-0.030422726646065712,0.051388584077358246,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,255,-0.20340494811534882,-0.030481573194265366,0.05146007984876633,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,256,-0.20553509891033173,-0.03053642436861992,0.051544785499572754,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,257,-0.20765575766563416,-0.030586859211325645,0.05164133384823799,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,258,-0.20976881682872772,-0.030632508918642998,0.05174817889928818,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,259,-0.21187624335289001,-0.030673060566186905,0.051863621920347214,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,260,-0.213980033993721,-0.030708251520991325,0.05198582634329796,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,261,-0.21608223021030426,-0.030737869441509247,0.05211281403899193,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,262,-0.2181849181652069,-0.030761748552322388,0.052242472767829895,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,263,-0.22029022872447968,-0.030779767781496048,0.05237255617976189,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,264,-0.22240033745765686,-0.03079184703528881,0.052500661462545395,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,265,-0.22451747953891754,-0.030797943472862244,0.05262422561645508,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,266,-0.22664391994476318,-0.0307980477809906,0.052740491926670074,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,267,-0.22878196835517883,-0.030792182311415672,0.05284648388624191,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,268,-0.2309339940547943,-0.03078039549291134,0.052938953042030334,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,269,-0.23310096561908722,-0.030761664733290672,0.05301349610090256,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,270,-0.23527704179286957,-0.030736714601516724,0.05306752771139145,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,271,-0.23746038973331451,-0.030707284808158875,0.05310426279902458,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,272,-0.23964780569076538,-0.030671007931232452,0.05312512069940567,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,273,-0.24183860421180725,-0.030628889799118042,0.053132712841033936,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,274,-0.24403178691864014,-0.030588975176215172,0.05312829092144966,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,275,-0.2462267428636551,-0.030551839619874954,0.05311455950140953,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,276,-0.24842393398284912,-0.030517758801579475,0.05309321731328964,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,277,-0.25062456727027893,-0.030486760661005974,0.053065069019794464,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,278,-0.2528303861618042,-0.03045865148305893,0.05303012579679489,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,279,-0.25504353642463684,-0.030433055013418198,0.05298766493797302,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,280,-0.25726649165153503,-0.030409427359700203,0.05293628200888634,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,281,-0.25950002670288086,-0.030384885147213936,0.052873048931360245,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,282,-0.26173627376556396,-0.03035392053425312,0.05280027538537979,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,283,-0.26397231221199036,-0.03031701035797596,0.05272284522652626,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,284,-0.26620617508888245,-0.030275098979473114,0.05264358967542648,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,285,-0.26842382550239563,-0.030233819037675858,0.05255128815770149,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,286,-0.27061522006988525,-0.030197331681847572,0.05243825167417526,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,287,-0.27277353405952454,-0.03016679361462593,0.052306946367025375,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,288,-0.2748942971229553,-0.030142802745103836,0.05216089263558388,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,289,-0.276974618434906,-0.030125748366117477,0.05200342833995819,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,290,-0.2790127992630005,-0.030115848407149315,0.05183771252632141,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,291,-0.2810080051422119,-0.030113177374005318,0.05166669562458992,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,292,-0.282959908246994,-0.030117692425847054,0.051493119448423386,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,293,-0.2848685681819916,-0.03012925200164318,0.05131949484348297,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,294,-0.28673428297042847,-0.03014763630926609,0.051148101687431335,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,295,-0.2885574698448181,-0.030172554776072502,0.050980981439352036,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,296,-0.2903386950492859,-0.03020366281270981,0.05081993713974953,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,297,-0.29207852482795715,-0.03024056740105152,0.05066652223467827,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,298,-0.29377761483192444,-0.03028283081948757,0.05052204802632332,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,299,-0.2954367399215698,-0.030329985544085503,0.050387587398290634,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,300,-0.2970567047595978,-0.03038153611123562,0.05026397109031677,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,301,-0.2986385226249695,-0.030436957255005836,0.05015180632472038,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,302,-0.3001832067966461,-0.030495725572109222,0.050051480531692505,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,303,-0.3016917407512665,-0.030557334423065186,0.04996317997574806,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,304,-0.3031649887561798,-0.030621305108070374,0.049886904656887054,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,305,-0.3046037256717682,-0.030687198042869568,0.04982249066233635,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,306,-0.30600860714912415,-0.03075462020933628,0.049769625067710876,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,307,-0.30738022923469543,-0.03082321770489216,0.04972785711288452,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,308,-0.30871906876564026,-0.030892683193087578,0.049696628004312515,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,309,-0.3100256621837616,-0.0309627465903759,0.04967527836561203,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,310,-0.31130051612854004,-0.031033173203468323,0.049663081765174866,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,311,-0.31254419684410095,-0.03110376000404358,0.04965924099087715,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,312,-0.3137572407722473,-0.03117433562874794,0.04966291785240173,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,313,-0.3149402439594269,-0.031244756653904915,0.04967324435710907,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,314,-0.3160938322544098,-0.0313149094581604,0.049689341336488724,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,315,-0.3172186315059662,-0.03138470649719238,0.04971032217144966,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,316,-0.3183152973651886,-0.03145408257842064,0.049735311418771744,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,317,-0.31938448548316956,-0.03152300417423248,0.04976344853639603,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,318,-0.3204268515110016,-0.03159146010875702,0.04979390278458595,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,319,-0.32144302129745483,-0.03165946155786514,0.04982587322592735,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,320,-0.3224336504936218,-0.03172704204916954,0.04985860735177994,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,321,-0.3233993947505951,-0.03179425746202469,0.049891397356987,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,322,-0.3243408799171448,-0.031861186027526855,0.04992358013987541,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,323,-0.325258731842041,-0.0319279246032238,0.049954548478126526,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,324,-0.32615354657173157,-0.03199458122253418,0.04998375102877617,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,325,-0.3270259201526642,-0.03206128999590874,0.050010692328214645,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
