scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
stonehenge,0,109,2000,116446,1789,7847,0,8669,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009118850575760007,0.03263119235634804,0.052690088748931885,130
stonehenge,0,110,2000,116446,1808,7859,0,8700,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009069556836038828,0.032768614590168,0.05069143697619438,123
stonehenge,0,111,2000,116446,1822,7861,0,8708,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009057619608938694,0.03307037800550461,0.04829008877277374,121
stonehenge,0,112,2000,116446,1841,7870,0,8729,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009083494078367949,0.03303578495979309,0.04539671912789345,123
stonehenge,0,113,2000,116446,1864,7882,0,8761,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009087334619835019,0.033576710149645805,0.0427483506500721,125
stonehenge,0,114,2000,116446,1881,7881,0,8787,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009113912237808108,0.03295311890542507,0.03994673863053322,124
stonehenge,0,115,2000,116446,1887,7873,0,8801,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009123238269239664,0.03304685838520527,0.03673870489001274,130
stonehenge,0,116,2000,116446,1891,7848,0,8807,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009085071505978703,0.03257663920521736,0.03304705768823624,134
stonehenge,0,117,2000,116446,1903,7780,0,8803,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009019396966323256,0.03303924947977066,0.029183246195316315,137
stonehenge,0,118,2000,116446,1914,7705,0,8786,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008882303955033422,0.03322255797684193,0.024696217849850655,134
stonehenge,0,119,2000,116446,1926,7615,0,8776,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.00087647361215204,0.03332727029919624,0.020238135010004044,140
stonehenge,0,120,2000,116446,1933,7556,0,8775,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008665518835186958,0.03265856206417084,0.016360022127628326,144
