scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,no_filter,25,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002260312467115,official GSplatLoader.query_distance safety h value; not meters,0.9915728407714376,0.7840063684540145,0.00660694650316895,0.0007360775123839076,324,343,1.871103621780351e-05,2.0387396216392513e-05,0.0,0.0,0.0,0.0,0.0,0,5.723530922085047,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,26,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022668202291242778,official GSplatLoader.query_distance safety h value; not meters,0.9915348446829823,0.7841295640343929,0.0066377785482165256,0.0008318457332349457,323,342,1.930060921705257e-05,2.878354862332344e-05,0.0,0.0,0.0,0.0,0.0,0,5.659433610737324,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,27,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022528799308929592,official GSplatLoader.query_distance safety h value; not meters,0.9916884587621132,0.7842498955018884,0.006518325347272314,0.0004611103364471055,321,340,1.9015273188843448e-05,2.752142027020455e-05,0.0,0.0,0.0,0.0,0.0,0,5.595311446115375,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,28,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002337297919439152,official GSplatLoader.query_distance safety h value; not meters,0.9912846713057241,0.7841981790419901,0.006834544891803601,0.00035259938671695093,318,336,1.9057864500653176e-05,2.8428155928850174e-05,0.0,0.0,0.0,0.0,0.0,0,5.621723230928183,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,29,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022621781681664288,official GSplatLoader.query_distance safety h value; not meters,0.9910672154187301,0.784047121968178,0.0070037240421063586,0.00019589212548057653,313,331,2.0815599766022487e-05,2.9834918677806854e-05,0.0,0.0,0.0,0.0,0.0,0,5.939136791974306,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,30,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002336275647394359,official GSplatLoader.query_distance safety h value; not meters,0.9910034724695463,0.7840091366899987,0.007053359782358772,0.00036060136316084964,307,325,1.8968226817938e-05,2.0639225840568543e-05,0.0,0.0,0.0,0.0,0.0,0,5.498311413452029,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,31,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002320245694136247,official GSplatLoader.query_distance safety h value; not meters,0.9910755102147878,0.7841376473498586,0.006998028423974091,0.00017693706477510236,300,318,1.8737642035919164e-05,2.053612843155861e-05,0.0,0.0,0.0,0.0,0.0,0,5.300331154838204,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,32,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022502940555568784,official GSplatLoader.query_distance safety h value; not meters,0.9912621403606797,0.7842519276083273,0.006852683265307981,0.0003019786546213597,292,310,1.883977243015843e-05,2.1135061979293832e-05,0.0,0.0,0.0,0.0,0.0,0,5.198077933862805,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,33,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023298797896131873,official GSplatLoader.query_distance safety h value; not meters,0.9915562122928723,0.7841913031907456,0.006621544885918429,0.0007826672875860688,282,301,1.8889232974907885e-05,2.0304694771766663e-05,0.0,0.0,0.0,0.0,0.0,0,5.001480070874095,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,34,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023187597980722785,official GSplatLoader.query_distance safety h value; not meters,0.9911810693087635,0.7840410053802598,0.006914403285535893,0.00013013325176486522,272,290,1.96907348160086e-05,2.8809439390897752e-05,0.0,0.0,0.0,0.0,0.0,0,5.051608150824904,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,35,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002271404955536127,official GSplatLoader.query_distance safety h value; not meters,0.9915618332947229,0.7840123817213237,0.006615627175965888,0.0007229266489431696,260,279,1.9163894717411327e-05,2.3004971444606765e-05,0.0,0.0,0.0,0.0,0.0,0,4.723669497296214,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,36,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022984678798820823,official GSplatLoader.query_distance safety h value; not meters,0.9910432715487834,0.7841456898865509,0.0070233800105056875,0.0007879415002496926,248,266,1.8906933640627038e-05,2.0281411707401276e-05,0.0,0.0,0.0,0.0,0.0,0,4.42526382394135,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,37,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002245497889816761,official GSplatLoader.query_distance safety h value; not meters,0.9909909498607309,0.7842534588879638,0.007065378733016899,0.004235401038421312,233,254,1.9816579077187485e-05,2.7162488549947732e-05,0.0,0.0,0.0,0.0,0.0,0,4.5737579595297575,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,38,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002252730046166107,official GSplatLoader.query_distance safety h value; not meters,0.9917179000468973,0.7841841705380959,0.0064946916820374685,0.0027055017017951835,245,264,2.0739368417046286e-05,2.391580492258072e-05,0.0,0.0,0.0,0.0,0.0,0,5.0217864364385605,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,39,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002250483084935695,official GSplatLoader.query_distance safety h value; not meters,0.9915794844849097,0.7840352372134679,0.006601980879333512,0.001262040719822088,257,276,1.9871123620997306e-05,2.4785753339529037e-05,0.0,0.0,0.0,0.0,0.0,0,4.8611841481179,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
