scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
flight,1,18,2000,281756,0,16201,0,16206,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.016579490154981613,0.061235086992383,8.119082295365843e-09,156
flight,1,19,2000,281756,0,12398,0,12406,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.015984002500772476,0.05991976149380207,1.31708899342442e-09,126
flight,1,20,2000,281756,0,10210,0,10222,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.015402797609567642,0.05770190432667732,2.0825006163960325e-09,126
flight,1,21,2000,281756,0,8366,0,8379,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.014836890622973442,0.056969478726387024,2.0825006163960325e-09,114
flight,1,22,2000,281756,0,6980,0,6994,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.014286883175373077,0.05348171107470989,2.9451006078318187e-09,102
flight,1,23,2000,281756,0,6158,0,6172,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.013753088191151619,0.05341183766722679,8.011539875951712e-09,108
flight,1,24,2000,281756,0,6050,0,6064,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.013235572725534439,0.052501147612929344,1.5859852098287774e-08,114
flight,1,25,2000,281756,0,6015,0,6029,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.012649906799197197,0.052624672651290894,6.357598181239155e-08,96
flight,1,26,2000,281756,0,6045,0,6059,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.012078855186700821,0.053369052708148956,4.2321413928902984e-08,102
flight,1,27,2000,281756,0,6102,0,6116,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.011525053530931473,0.05314402095973492,5.217484755348778e-08,105
flight,1,28,2000,281756,0,6178,0,6192,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.010988490656018257,0.053173718973994255,1.0412503081980162e-09,111
flight,1,29,2000,281756,0,6282,0,6296,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.010469179600477219,0.05297922529280186,7.780027999615413e-08,94
flight,1,30,2000,281756,0,6429,0,6443,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.009967194870114326,0.05314665287733078,0.013191210106015205,91
flight,1,31,2000,281756,0,6754,0,6768,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.009485260583460331,0.052451496943831444,0.028162794187664986,113
